CAMPAÑA FINAL;MES;BASE;Altas;Ingresos
Millenium Swat;1/03/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/04/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/05/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/06/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/07/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/08/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/12/2024;Convergencia Fijo;0; $ -   
Millenium Swat;1/04/2024;Convergencia Móvil;0; $ -   
Millenium Swat;1/12/2024;Habilitador Internet;0; $ -   
Millenium Swat;1/04/2024;Línea Nueva;0; $ -   
Millenium Swat;1/04/2024;Migraciones;0; $ -   
Millenium Swat;1/04/2024;Portabilidad Pospago;0; $ -   
Millenium Swat;1/03/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/04/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/05/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/06/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/07/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/08/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/12/2024;Servicios Fijo;0; $ -   
Millenium Swat;1/03/2024;Tecnología;0; $ -   
Millenium Swat;1/04/2024;Tecnología;0; $ -   
Millenium Swat;1/05/2024;Tecnología;0; $ -   
Millenium Swat;1/06/2024;Tecnología;0; $ -   
Millenium Swat;1/07/2024;Tecnología;0; $ -   
Millenium Swat;1/12/2024;Tecnología;0; $ -   
Millenium Swat;1/03/2024;Terminales;0; $ -   
Millenium Swat;1/04/2024;Terminales;0; $ -   
Millenium Swat;1/05/2024;Terminales;0; $ -   
Millenium Swat;1/06/2024;Terminales;0; $ -   
Millenium Swat;1/07/2024;Terminales;0; $ -   
Millenium Swat;1/12/2024;Terminales;0; $ -   
Millenium Swat;1/03/2024;UG Fijo;0; $ -   
Millenium Swat;1/04/2024;UG Fijo;0; $ -   
Millenium Swat;1/05/2024;UG Fijo;0; $ -   
Millenium Swat;1/06/2024;UG Fijo;0; $ -   
Millenium Swat;1/07/2024;UG Fijo;0; $ -   
Millenium Swat;1/08/2024;UG Fijo;0; $ -   
Millenium Swat;1/12/2024;UG Fijo;0; $ -   
Millenium Swat;1/04/2024;UG Móvil;0; $ -   
Millenium Swat;1/03/2024;Ultra WiFi;0; $ -   
Millenium Swat;1/04/2024;Ultra WiFi;0; $ -   
Millenium Swat;1/05/2024;Ultra WiFi;0; $ -   
Millenium Swat;1/06/2024;Ultra WiFi;0; $ -   
Millenium Swat;1/07/2024;Ultra WiFi;0; $ -   
Millenium Swat;1/12/2024;Ultra WiFi;0; $ -   
Millenium Web Center;1/01/2024;Adicionales;252; $ 4.390.596 
Millenium Web Center;1/02/2024;Adicionales;264; $ 4.599.672 
Millenium Web Center;1/03/2024;Adicionales;346; $ 6.028.358 
Millenium Web Center;1/04/2024;Adicionales;351; $ 6.115.473 
Millenium Web Center;1/05/2024;Adicionales;405; $ 7.056.315 
Millenium Web Center;1/06/2024;Adicionales;624; $ 10.871.952 
Millenium Web Center;1/07/2024;Adicionales;1050; $ 18.294.150 
Millenium Web Center;1/08/2024;Adicionales;980; $ 17.074.540 
Millenium Web Center;1/09/2024;Adicionales;1060; $ 18.468.380 
Millenium Web Center;1/10/2024;Adicionales;1180; $ 20.559.140 
Millenium Web Center;1/11/2024;Adicionales;933; $ 16.255.659 
Millenium Web Center;1/12/2024;Adicionales;933; $ 16.255.659 
Millenium Web Center;1/01/2024;Convergencia Fijo;7; $ -   
Millenium Web Center;1/02/2024;Convergencia Fijo;7; $ -   
Millenium Web Center;1/03/2024;Convergencia Fijo;13; $ -   
Millenium Web Center;1/04/2024;Convergencia Fijo;13; $ -   
Millenium Web Center;1/05/2024;Convergencia Fijo;13; $ -   
Millenium Web Center;1/06/2024;Convergencia Fijo;11; $ -   
Millenium Web Center;1/07/2024;Convergencia Fijo;9; $ -   
Millenium Web Center;1/08/2024;Convergencia Fijo;16; $ -   
Millenium Web Center;1/09/2024;Convergencia Fijo;16; $ -   
Millenium Web Center;1/10/2024;Convergencia Fijo;21; $ -   
Millenium Web Center;1/11/2024;Convergencia Fijo;18; $ -   
Millenium Web Center;1/12/2024;Convergencia Fijo;18; $ -   
Millenium Web Center;1/01/2024;Convergencia Móvil;26; $ -   
Millenium Web Center;1/02/2024;Convergencia Móvil;29; $ -   
Millenium Web Center;1/03/2024;Convergencia Móvil;44; $ -   
Millenium Web Center;1/04/2024;Convergencia Móvil;46; $ -   
Millenium Web Center;1/05/2024;Convergencia Móvil;48; $ -   
Millenium Web Center;1/06/2024;Convergencia Móvil;21; $ -   
Millenium Web Center;1/07/2024;Convergencia Móvil;23; $ -   
Millenium Web Center;1/09/2024;Convergencia Móvil;23; $ -   
Millenium Web Center;1/10/2024;Convergencia Móvil;34; $ -   
Millenium Web Center;1/12/2024;Convergencia Móvil;19; $ -   
Millenium Web Center;1/11/2024;Convergencia Móvil;20; $ -   
Millenium Web Center;1/11/2024;Habilitador Internet;35; $ 3.343.732 
Millenium Web Center;1/12/2024;Habilitador Internet;35; $ -   
Millenium Web Center;1/01/2024;Línea Nueva;3; $ 100.560 
Millenium Web Center;1/02/2024;Línea Nueva;4; $ 134.080 
Millenium Web Center;1/03/2024;Línea Nueva;7; $ 234.640 
Millenium Web Center;1/04/2024;Línea Nueva;6; $ 201.120 
Millenium Web Center;1/05/2024;Línea Nueva;7; $ 234.640 
Millenium Web Center;1/06/2024;Línea Nueva;7; $ 234.640 
Millenium Web Center;1/07/2024;Línea Nueva;7; $ 234.640 
Millenium Web Center;1/08/2024;Línea Nueva;7; $ 234.640 
Millenium Web Center;1/09/2024;Línea Nueva;7; $ 234.640 
Millenium Web Center;1/10/2024;Línea Nueva;5; $ 167.600 
Millenium Web Center;1/11/2024;Línea Nueva;5; $ 167.600 
Millenium Web Center;1/12/2024;Línea Nueva;6; $ 201.120 
Millenium Web Center;1/01/2024;Migraciones;105; $ 3.519.600 
Millenium Web Center;1/02/2024;Migraciones;108; $ 3.620.160 
Millenium Web Center;1/03/2024;Migraciones;159; $ 5.329.680 
Millenium Web Center;1/04/2024;Migraciones;161; $ 5.396.720 
Millenium Web Center;1/05/2024;Migraciones;168; $ 5.631.360 
Millenium Web Center;1/06/2024;Migraciones;150; $ 5.028.000 
Millenium Web Center;1/07/2024;Migraciones;160; $ 5.363.200 
Millenium Web Center;1/08/2024;Migraciones;158; $ 5.296.160 
Millenium Web Center;1/09/2024;Migraciones;153; $ 5.128.560 
Millenium Web Center;1/10/2024;Migraciones;123; $ 4.122.960 
Millenium Web Center;1/11/2024;Migraciones;114; $ 3.821.280 
Millenium Web Center;1/12/2024;Migraciones;128; $ 4.290.560 
Millenium Web Center;1/01/2024;Portabilidad Pospago;80; $ 2.681.600 
Millenium Web Center;1/02/2024;Portabilidad Pospago;109; $ 3.653.680 
Millenium Web Center;1/03/2024;Portabilidad Pospago;164; $ 5.497.280 
Millenium Web Center;1/04/2024;Portabilidad Pospago;165; $ 5.530.800 
Millenium Web Center;1/05/2024;Portabilidad Pospago;173; $ 5.798.960 
Millenium Web Center;1/06/2024;Portabilidad Pospago;154; $ 5.162.080 
Millenium Web Center;1/07/2024;Portabilidad Pospago;165; $ 5.530.800 
Millenium Web Center;1/08/2024;Portabilidad Pospago;162; $ 5.430.240 
Millenium Web Center;1/09/2024;Portabilidad Pospago;158; $ 5.296.160 
Millenium Web Center;1/10/2024;Portabilidad Pospago;127; $ 4.257.040 
Millenium Web Center;1/11/2024;Portabilidad Pospago;117; $ 3.921.840 
Millenium Web Center;1/12/2024;Portabilidad Pospago;132; $ 4.424.640 
Millenium Web Center;1/01/2024;Servicios Fijo;53; $ 1.557.299 
Millenium Web Center;1/02/2024;Servicios Fijo;60; $ 1.762.980 
Millenium Web Center;1/03/2024;Servicios Fijo;85; $ 2.497.555 
Millenium Web Center;1/04/2024;Servicios Fijo;90; $ 2.644.470 
Millenium Web Center;1/05/2024;Servicios Fijo;90; $ 2.644.470 
Millenium Web Center;1/06/2024;Servicios Fijo;99; $ 2.908.917 
Millenium Web Center;1/07/2024;Servicios Fijo;120; $ 3.525.960 
Millenium Web Center;1/08/2024;Servicios Fijo;128; $ 3.761.024 
Millenium Web Center;1/09/2024;Servicios Fijo;136; $ 3.996.088 
Millenium Web Center;1/10/2024;Servicios Fijo;200; $ 5.876.600 
Millenium Web Center;1/11/2024;Servicios Fijo;200; $ 5.876.600 
Millenium Web Center;1/12/2024;Servicios Fijo;200; $ 5.876.600 
Millenium Web Center;1/01/2024;Tecnología;10; $ 2.468.865 
Millenium Web Center;1/02/2024;Tecnología;12; $ 3.195.507 
Millenium Web Center;1/03/2024;Tecnología;21; $ 5.471.079 
Millenium Web Center;1/04/2024;Tecnología;18; $ 4.566.472 
Millenium Web Center;1/05/2024;Tecnología;18; $ 4.623.593 
Millenium Web Center;1/06/2024;Tecnología;17; $ 4.431.168 
Millenium Web Center;1/07/2024;Tecnología;17; $ 4.480.000 
Millenium Web Center;1/08/2024;Tecnología;14; $ 3.680.000 
Millenium Web Center;1/09/2024;Tecnología;15; $ 3.920.000 
Millenium Web Center;1/10/2024;Tecnología;15; $ 3.920.000 
Millenium Web Center;1/11/2024;Tecnología;16; $ 4.200.000 
Millenium Web Center;1/12/2024;Tecnología;16; $ 4.223.470 
Millenium Web Center;1/01/2024;Terminales;46; $ 55.215.742 
Millenium Web Center;1/02/2024;Terminales;49; $ 58.322.630 
Millenium Web Center;1/03/2024;Terminales;38; $ 45.154.223 
Millenium Web Center;1/04/2024;Terminales;36; $ 42.906.197 
Millenium Web Center;1/05/2024;Terminales;38; $ 45.735.961 
Millenium Web Center;1/06/2024;Terminales;34; $ 40.800.741 
Millenium Web Center;1/07/2024;Terminales;35; $ 41.951.867 
Millenium Web Center;1/08/2024;Terminales;35; $ 41.951.867 
Millenium Web Center;1/09/2024;Terminales;35; $ 41.951.867 
Millenium Web Center;1/10/2024;Terminales;35; $ 41.951.867 
Millenium Web Center;1/11/2024;Terminales;36; $ 42.751.867 
Millenium Web Center;1/12/2024;Terminales;32; $ 38.000.000 
Millenium Web Center;1/01/2024;UG Fijo;58; $ 933.768 
Millenium Web Center;1/02/2024;UG Fijo;61; $ 968.352 
Millenium Web Center;1/03/2024;UG Fijo;104; $ 1.664.000 
Millenium Web Center;1/04/2024;UG Fijo;104; $ 1.660.032 
Millenium Web Center;1/05/2024;UG Fijo;104; $ 1.162.022 
Millenium Web Center;1/06/2024;UG Fijo;104; $ 1.162.022 
Millenium Web Center;1/07/2024;UG Fijo;80; $ 1.660.032 
Millenium Web Center;1/08/2024;UG Fijo;80; $ 1.660.032 
Millenium Web Center;1/09/2024;UG Fijo;80; $ 1.660.032 
Millenium Web Center;1/10/2024;UG Fijo;80; $ 1.286.400 
Millenium Web Center;1/11/2024;UG Fijo;80; $ 1.286.400 
Millenium Web Center;1/12/2024;UG Fijo;80; $ 1.286.400 
Millenium Web Center;1/01/2024;UG Móvil;160; $ 1.638.009 
Millenium Web Center;1/02/2024;UG Móvil;171; $ 1.750.000 
Millenium Web Center;1/03/2024;UG Móvil;274; $ 2.800.000 
Millenium Web Center;1/04/2024;UG Móvil;277; $ 2.833.333 
Millenium Web Center;1/05/2024;UG Móvil;277; $ 2.833.333 
Millenium Web Center;1/06/2024;UG Móvil;277; $ 2.833.333 
Millenium Web Center;1/07/2024;UG Móvil;277; $ 2.833.333 
Millenium Web Center;1/08/2024;UG Móvil;118; $ 1.200.000 
Millenium Web Center;1/09/2024;UG Móvil;118; $ 1.200.000 
Millenium Web Center;1/10/2024;UG Móvil;118; $ 1.200.000 
Millenium Web Center;1/11/2024;UG Móvil;118; $ 1.200.000 
Millenium Web Center;1/12/2024;UG Móvil;118; $ 1.200.000 
Millenium Web Center;1/01/2024;Ultra WiFi;148; $ 22.219.781 
Millenium Web Center;1/02/2024;Ultra WiFi;192; $ 28.759.565 
Millenium Web Center;1/03/2024;Ultra WiFi;329; $ 49.239.713 
Millenium Web Center;1/04/2024;Ultra WiFi;274; $ 41.098.250 
Millenium Web Center;1/05/2024;Ultra WiFi;278; $ 41.612.337 
Millenium Web Center;1/06/2024;Ultra WiFi;266; $ 39.880.509 
Millenium Web Center;1/07/2024;Ultra WiFi;269; $ 40.320.000 
Millenium Web Center;1/08/2024;Ultra WiFi;221; $ 33.120.000 
Millenium Web Center;1/09/2024;Ultra WiFi;214; $ 35.280.000 
Millenium Web Center;1/10/2024;Ultra WiFi;214; $ 35.280.000 
Millenium Web Center;1/11/2024;Ultra WiFi;229; $ 37.800.000 
Millenium Web Center;1/12/2024;Ultra WiFi;231; $ 38.011.229 
Nexa Masivo;1/01/2024;Adicionales;1409; $ 24.549.007 
Nexa Masivo;1/02/2024;Adicionales;1242; $ 21.639.366 
Nexa Masivo;1/03/2024;Adicionales;934; $ 16.273.082 
Nexa Masivo;1/04/2024;Adicionales;631; $ 10.993.913 
Nexa Masivo;1/05/2024;Adicionales;728; $ 12.683.944 
Nexa Masivo;1/06/2024;Adicionales;770; $ 13.415.710 
Nexa Masivo;1/07/2024;Adicionales;860; $ 14.983.780 
Nexa Masivo;1/08/2024;Adicionales;608; $ 10.593.184 
Nexa Masivo;1/09/2024;Adicionales;632; $ 11.011.336 
Nexa Masivo;1/10/2024;Adicionales;652; $ 11.359.796 
Nexa Masivo;1/11/2024;Adicionales;608; $ 10.593.184 
Nexa Masivo;1/12/2024;Adicionales;608; $ 10.593.184 
Nexa Masivo;1/01/2024;Convergencia Fijo;37; $ -   
Nexa Masivo;1/02/2024;Convergencia Fijo;33; $ -   
Nexa Masivo;1/03/2024;Convergencia Fijo;34; $ -   
Nexa Masivo;1/04/2024;Convergencia Fijo;23; $ -   
Nexa Masivo;1/05/2024;Convergencia Fijo;24; $ -   
Nexa Masivo;1/06/2024;Convergencia Fijo;20; $ -   
Nexa Masivo;1/07/2024;Convergencia Fijo;16; $ -   
Nexa Masivo;1/08/2024;Convergencia Fijo;16; $ -   
Nexa Masivo;1/09/2024;Convergencia Fijo;16; $ -   
Nexa Masivo;1/10/2024;Convergencia Fijo;18; $ -   
Nexa Masivo;1/11/2024;Convergencia Fijo;14; $ -   
Nexa Masivo;1/12/2024;Convergencia Fijo;14; $ -   
Nexa Masivo;1/01/2024;Convergencia Móvil;28; $ -   
Nexa Masivo;1/02/2024;Convergencia Móvil;27; $ -   
Nexa Masivo;1/03/2024;Convergencia Móvil;28; $ -   
Nexa Masivo;1/04/2024;Convergencia Móvil;20; $ -   
Nexa Masivo;1/05/2024;Convergencia Móvil;20; $ -   
Nexa Masivo;1/06/2024;Convergencia Móvil;9; $ -   
Nexa Masivo;1/07/2024;Convergencia Móvil;20; $ -   
Nexa Masivo;1/09/2024;Convergencia Móvil;10; $ -   
Nexa Masivo;1/10/2024;Convergencia Móvil;14; $ -   
Nexa Masivo;1/12/2024;Convergencia Móvil;8; $ -   
Nexa Masivo;1/11/2024;Convergencia Móvil;8; $ -   
Nexa Masivo;1/11/2024;Habilitador Internet;64; $ 6.114.252 
Nexa Masivo;1/12/2024;Habilitador Internet;63; $ -   
Nexa Masivo;1/01/2024;Línea Nueva;5; $ 167.600 
Nexa Masivo;1/02/2024;Línea Nueva;4; $ 134.080 
Nexa Masivo;1/03/2024;Línea Nueva;4; $ 134.080 
Nexa Masivo;1/04/2024;Línea Nueva;3; $ 100.560 
Nexa Masivo;1/05/2024;Línea Nueva;3; $ 100.560 
Nexa Masivo;1/06/2024;Línea Nueva;3; $ 100.560 
Nexa Masivo;1/07/2024;Línea Nueva;3; $ 100.560 
Nexa Masivo;1/08/2024;Línea Nueva;3; $ 100.560 
Nexa Masivo;1/09/2024;Línea Nueva;3; $ 100.560 
Nexa Masivo;1/10/2024;Línea Nueva;2; $ 67.040 
Nexa Masivo;1/11/2024;Línea Nueva;2; $ 67.040 
Nexa Masivo;1/12/2024;Línea Nueva;2; $ 67.040 
Nexa Masivo;1/01/2024;Migraciones;109; $ 3.653.680 
Nexa Masivo;1/02/2024;Migraciones;102; $ 3.419.040 
Nexa Masivo;1/03/2024;Migraciones;99; $ 3.318.480 
Nexa Masivo;1/04/2024;Migraciones;68; $ 2.279.360 
Nexa Masivo;1/05/2024;Migraciones;71; $ 2.379.920 
Nexa Masivo;1/06/2024;Migraciones;63; $ 2.111.760 
Nexa Masivo;1/07/2024;Migraciones;68; $ 2.279.360 
Nexa Masivo;1/08/2024;Migraciones;67; $ 2.245.840 
Nexa Masivo;1/09/2024;Migraciones;65; $ 2.178.800 
Nexa Masivo;1/10/2024;Migraciones;52; $ 1.743.040 
Nexa Masivo;1/11/2024;Migraciones;48; $ 1.608.960 
Nexa Masivo;1/12/2024;Migraciones;54; $ 1.810.080 
Nexa Masivo;1/01/2024;Portabilidad Pospago;118; $ 3.955.360 
Nexa Masivo;1/02/2024;Portabilidad Pospago;102; $ 3.419.040 
Nexa Masivo;1/03/2024;Portabilidad Pospago;102; $ 3.419.040 
Nexa Masivo;1/04/2024;Portabilidad Pospago;70; $ 2.346.400 
Nexa Masivo;1/05/2024;Portabilidad Pospago;73; $ 2.446.960 
Nexa Masivo;1/06/2024;Portabilidad Pospago;65; $ 2.178.800 
Nexa Masivo;1/07/2024;Portabilidad Pospago;70; $ 2.346.400 
Nexa Masivo;1/08/2024;Portabilidad Pospago;69; $ 2.312.880 
Nexa Masivo;1/09/2024;Portabilidad Pospago;67; $ 2.245.840 
Nexa Masivo;1/10/2024;Portabilidad Pospago;54; $ 1.810.080 
Nexa Masivo;1/11/2024;Portabilidad Pospago;50; $ 1.676.000 
Nexa Masivo;1/12/2024;Portabilidad Pospago;56; $ 1.877.120 
Nexa Masivo;1/01/2024;Servicios Fijo;296; $ 8.697.368 
Nexa Masivo;1/02/2024;Servicios Fijo;282; $ 8.286.006 
Nexa Masivo;1/03/2024;Servicios Fijo;229; $ 6.728.707 
Nexa Masivo;1/04/2024;Servicios Fijo;162; $ 4.760.046 
Nexa Masivo;1/05/2024;Servicios Fijo;162; $ 4.760.046 
Nexa Masivo;1/06/2024;Servicios Fijo;127; $ 3.731.641 
Nexa Masivo;1/07/2024;Servicios Fijo;83; $ 2.438.789 
Nexa Masivo;1/08/2024;Servicios Fijo;74; $ 2.174.342 
Nexa Masivo;1/09/2024;Servicios Fijo;70; $ 2.056.810 
Nexa Masivo;1/10/2024;Servicios Fijo;96; $ 2.820.768 
Nexa Masivo;1/11/2024;Servicios Fijo;93; $ 2.732.619 
Nexa Masivo;1/12/2024;Servicios Fijo;88; $ 2.585.704 
Nexa Masivo;1/01/2024;Tecnología;74; $ 19.202.280 
Nexa Masivo;1/02/2024;Tecnología;64; $ 16.707.938 
Nexa Masivo;1/03/2024;Tecnología;61; $ 15.866.130 
Nexa Masivo;1/04/2024;Tecnología;234; $ 60.825.410 
Nexa Masivo;1/05/2024;Tecnología;25; $ 6.473.030 
Nexa Masivo;1/06/2024;Tecnología;25; $ 6.459.635 
Nexa Masivo;1/07/2024;Tecnología;24; $ 6.177.853 
Nexa Masivo;1/08/2024;Tecnología;21; $ 5.521.853 
Nexa Masivo;1/09/2024;Tecnología;21; $ 5.521.853 
Nexa Masivo;1/10/2024;Tecnología;21; $ 5.504.000 
Nexa Masivo;1/11/2024;Tecnología;22; $ 5.664.000 
Nexa Masivo;1/12/2024;Tecnología;22; $ 5.728.000 
Nexa Masivo;1/01/2024;Terminales;51; $ 60.967.207 
Nexa Masivo;1/02/2024;Terminales;47; $ 56.720.360 
Nexa Masivo;1/03/2024;Terminales;50; $ 60.103.878 
Nexa Masivo;1/04/2024;Terminales;34; $ 40.265.815 
Nexa Masivo;1/05/2024;Terminales;39; $ 46.498.227 
Nexa Masivo;1/06/2024;Terminales;35; $ 41.960.753 
Nexa Masivo;1/07/2024;Terminales;35; $ 42.400.000 
Nexa Masivo;1/08/2024;Terminales;35; $ 42.400.000 
Nexa Masivo;1/09/2024;Terminales;35; $ 42.400.000 
Nexa Masivo;1/10/2024;Terminales;35; $ 41.600.000 
Nexa Masivo;1/11/2024;Terminales;35; $ 41.600.000 
Nexa Masivo;1/12/2024;Terminales;39; $ 47.200.000 
Nexa Masivo;1/01/2024;UG Fijo;327; $ 5.229.101 
Nexa Masivo;1/02/2024;UG Fijo;285; $ 4.565.088 
Nexa Masivo;1/03/2024;UG Fijo;280; $ 4.480.000 
Nexa Masivo;1/04/2024;UG Fijo;187; $ 2.988.058 
Nexa Masivo;1/05/2024;UG Fijo;187; $ 2.988.058 
Nexa Masivo;1/06/2024;UG Fijo;187; $ 2.988.058 
Nexa Masivo;1/07/2024;UG Fijo;187; $ 2.988.058 
Nexa Masivo;1/08/2024;UG Fijo;143; $ 2.988.058 
Nexa Masivo;1/09/2024;UG Fijo;143; $ 2.525.414 
Nexa Masivo;1/10/2024;UG Fijo;143; $ 2.284.800 
Nexa Masivo;1/11/2024;UG Fijo;143; $ 2.284.800 
Nexa Masivo;1/12/2024;UG Fijo;143; $ 2.284.800 
Nexa Masivo;1/01/2024;UG Móvil;177; $ 1.808.630 
Nexa Masivo;1/02/2024;UG Móvil;162; $ 1.650.000 
Nexa Masivo;1/03/2024;UG Móvil;165; $ 1.680.000 
Nexa Masivo;1/04/2024;UG Móvil;112; $ 1.146.667 
Nexa Masivo;1/05/2024;UG Móvil;112; $ 1.146.667 
Nexa Masivo;1/06/2024;UG Móvil;112; $ 1.146.667 
Nexa Masivo;1/07/2024;UG Móvil;172; $ 1.760.000 
Nexa Masivo;1/08/2024;UG Móvil;165; $ 1.680.000 
Nexa Masivo;1/09/2024;UG Móvil;165; $ 1.680.000 
Nexa Masivo;1/10/2024;UG Móvil;165; $ 1.680.000 
Nexa Masivo;1/11/2024;UG Móvil;165; $ 1.680.000 
Nexa Masivo;1/12/2024;UG Móvil;165; $ 1.680.000 
Nexa Masivo;1/01/2024;Ultra WiFi;1154; $ 172.820.516 
Nexa Masivo;1/02/2024;Ultra WiFi;1004; $ 150.371.442 
Nexa Masivo;1/03/2024;Ultra WiFi;954; $ 142.795.169 
Nexa Masivo;1/04/2024;Ultra WiFi;45; $ 6.758.379 
Nexa Masivo;1/05/2024;Ultra WiFi;389; $ 58.257.272 
Nexa Masivo;1/06/2024;Ultra WiFi;388; $ 58.136.713 
Nexa Masivo;1/07/2024;Ultra WiFi;371; $ 55.600.681 
Nexa Masivo;1/08/2024;Ultra WiFi;332; $ 49.696.681 
Nexa Masivo;1/09/2024;Ultra WiFi;301; $ 49.696.681 
Nexa Masivo;1/10/2024;Ultra WiFi;300; $ 49.536.000 
Nexa Masivo;1/11/2024;Ultra WiFi;309; $ 50.976.000 
Nexa Masivo;1/12/2024;Ultra WiFi;313; $ 51.552.000 
No existe campaña;1/04/2024;Convergencia Móvil;0; $ -   
No existe campaña;1/04/2024;Línea Nueva;0; $ -   
No existe campaña;1/04/2024;Migraciones;0; $ -   
No existe campaña;1/04/2024;Portabilidad Pospago;0; $ -   
No existe campaña;1/04/2024;UG Móvil;0; $ -   
WebHelp  Segundo Anillo  Medellín;1/03/2024;Convergencia Móvil;0; $ -   
WebHelp  Segundo Anillo  Medellín;1/03/2024;Línea Nueva;0; $ -   
WebHelp  Segundo Anillo  Medellín;1/03/2024;Migraciones;0; $ -   
WebHelp  Segundo Anillo  Medellín;1/03/2024;Portabilidad Pospago;0; $ -   
WebHelp  Segundo Anillo  Medellín;1/03/2024;UG Móvil;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;Adicionales;105; $ 1.829.415 
WebHelp  Segundo Anillo Medellín;1/02/2024;Adicionales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;Adicionales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Adicionales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;Adicionales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;Adicionales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;Convergencia Fijo;3; $ -   
WebHelp  Segundo Anillo Medellín;1/02/2024;Convergencia Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;Convergencia Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Convergencia Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;Convergencia Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;Convergencia Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Convergencia Móvil;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Línea Nueva;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Migraciones;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Portabilidad Pospago;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;Servicios Fijo;22; $ 646.426 
WebHelp  Segundo Anillo Medellín;1/02/2024;Servicios Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;Servicios Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Servicios Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;Servicios Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;Servicios Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;Tecnología;2; $ 598.667 
WebHelp  Segundo Anillo Medellín;1/02/2024;Tecnología;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;Tecnología;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Tecnología;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;Tecnología;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;Tecnología;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;Terminales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/02/2024;Terminales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;Terminales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Terminales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;Terminales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;Terminales;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;UG Fijo;24; $ 388.160 
WebHelp  Segundo Anillo Medellín;1/02/2024;UG Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;UG Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;UG Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;UG Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;UG Fijo;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;UG Móvil;0; $ -   
WebHelp  Segundo Anillo Medellín;1/01/2024;Ultra WiFi;36; $ 5.388.006 
WebHelp  Segundo Anillo Medellín;1/02/2024;Ultra WiFi;0; $ -   
WebHelp  Segundo Anillo Medellín;1/03/2024;Ultra WiFi;0; $ -   
WebHelp  Segundo Anillo Medellín;1/04/2024;Ultra WiFi;0; $ -   
WebHelp  Segundo Anillo Medellín;1/05/2024;Ultra WiFi;0; $ -   
WebHelp  Segundo Anillo Medellín;1/06/2024;Ultra WiFi;0; $ -   
WebHelp Proactivo Medellín;1/01/2024;Adicionales;208; $ 3.623.984 
WebHelp Proactivo Medellín;1/02/2024;Adicionales;0; $ -   
WebHelp Proactivo Medellín;1/03/2024;Adicionales;0; $ -   
WebHelp Proactivo Medellín;1/04/2024;Adicionales;0; $ -   
WebHelp Proactivo Medellín;1/05/2024;Adicionales;0; $ -   
WebHelp Proactivo Medellín;1/06/2024;Adicionales;0; $ -   
